x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.0,0.0,0.0,-0.06833326816558838,-0.07903200387954712,-0.05945298556162015,-0.08616769313812256,-0.22775572538375854,-0.06746473271323339,0.005805313587188721,-0.3128505349159241,-0.06642000485135213,0.08953648805618286,-0.34842848777770996,-0.0633363436527361,-0.059355854988098145,-0.4182746708393097,-0.026894943005572713,-0.09535402059555054,-0.5784491896629333,-0.04448596868587629,-0.11379021406173706,-0.6793134212493896,-0.06485717106534139,-0.12323170900344849,-0.7688349187374115,-0.08343529064131872,0.017634451389312744,-0.426120787858963,-0.026895786783825315,0.014006435871124268,-0.6055080890655518,-0.032227621562014974,0.013789653778076172,-0.7054983079433441,-0.05043019834829465,0.01774883270263672,-0.7874407768249512,-0.0682700287170519,0.0776146650314331,-0.39140135049819946,-0.03752941373659269,0.10372763872146606,-0.5582149624824524,-0.06807133663369314,0.10815608501434326,-0.6564324498176575,-0.10887283939791814,0.11234074831008911,-0.749700516462326,-0.13906218219472066,0.13608884811401367,-0.3158355951309204,-0.053313036597501196,0.16221362352371216,-0.43820375204086304,-0.08510807264519826,0.14405113458633423,-0.408835232257843,-0.09491573382092611,0.11782491207122803,-0.34803885221481323,-0.10387618202639715
0.0,0.0,0.0,-0.06790494918823242,-0.08034849166870117,-0.05862942851645414,-0.0839085578918457,-0.23267590999603271,-0.06543184957963888,0.009148955345153809,-0.31788432598114014,-0.06298314921123449,0.09304302930831909,-0.3537587523460388,-0.05859425805074636,-0.057268500328063965,-0.4214305579662323,-0.027145523126549165,-0.09276485443115234,-0.5824450254440308,-0.04472114286882345,-0.11254417896270752,-0.6852838397026062,-0.06504445664150182,-0.1242409348487854,-0.7758683264255524,-0.08368004999620382,0.020086705684661865,-0.42842331528663635,-0.02748357831997339,0.01848018169403076,-0.60805743932724,-0.03232427455050413,0.01757049560546875,-0.706538200378418,-0.05063321955067579,0.019954979419708252,-0.7857065200805664,-0.06868898264629308,0.07925450801849365,-0.39326873421669006,-0.03835376120669309,0.10564881563186646,-0.5615543127059937,-0.0693542673395342,0.10891175270080566,-0.6604932844638824,-0.11155197910530035,0.11147725582122803,-0.7532265782356262,-0.14270557604295675,0.13652390241622925,-0.31743109226226807,-0.05413748092514936,0.16311055421829224,-0.4397040009498596,-0.0875262855694956,0.1441946029663086,-0.4121263325214386,-0.09894859931928579,0.11609303951263428,-0.3510013818740845,-0.10884803674680654
0.0,0.0,0.0,-0.0688469409942627,-0.07895344495773315,-0.059069581601420396,-0.08586519956588745,-0.22990542650222778,-0.06612539691070651,0.00665205717086792,-0.31429338455200195,-0.0639613608751688,0.09036773443222046,-0.3480273485183716,-0.05975956124405002,-0.05949288606643677,-0.42132556438446045,-0.026557395506301873,-0.09541726112365723,-0.5822831392288208,-0.0439340623948965,-0.11449062824249268,-0.6840861737728119,-0.06423397761921024,-0.12464100122451782,-0.774354875087738,-0.08276741606334781,0.017916321754455566,-0.42891231179237366,-0.02652213935891723,0.014954864978790283,-0.6077656149864197,-0.03161133852938747,0.01445925235748291,-0.7072330415248871,-0.04974468452076053,0.017959237098693848,-0.7879429757595062,-0.06747893643716907,0.0780261754989624,-0.3947756290435791,-0.03712020841578578,0.1035800576210022,-0.5613973140716553,-0.06805544746259784,0.10706037282943726,-0.659818708896637,-0.10939889055828189,0.10975813865661621,-0.7531241476535797,-0.13973565054277515,0.13673287630081177,-0.3201373219490051,-0.052756637606421464,0.16319411993026733,-0.4424824118614197,-0.08505531800130939,0.14483678340911865,-0.4127722382545471,-0.09508436572889423,0.11751377582550049,-0.3506746292114258,-0.10398048562149143
0.0,0.0,0.0,-0.0680956244468689,-0.08039361238479614,-0.05875429972113011,-0.08542132377624512,-0.22946524620056152,-0.06619047462046979,0.006022214889526367,-0.3118247985839844,-0.06436330913604138,0.08859425783157349,-0.3469964265823364,-0.0603894339412534,-0.057785987854003906,-0.4189421534538269,-0.028371467208870627,-0.09323793649673462,-0.5805514454841614,-0.0464518712371671,-0.11274522542953491,-0.6830418407917023,-0.06671900390685437,-0.12381404638290405,-0.7732560336589813,-0.08494201391042111,0.018931329250335693,-0.4257083535194397,-0.02862221091092465,0.01691228151321411,-0.6057725548744202,-0.03336181207598088,0.01673036813735962,-0.7031460702419281,-0.05013938709200261,0.020640432834625244,-0.7815162837505341,-0.06689377217591641,0.07811009883880615,-0.3907528221607208,-0.03948696046174405,0.10480529069900513,-0.5588465332984924,-0.06960874884427426,0.10849225521087646,-0.6565758883953094,-0.10934735178054211,0.111885666847229,-0.749402791261673,-0.13876710920632718,0.13586539030075073,-0.3143234848976135,-0.0554356658369386,0.16379976272583008,-0.4376186728477478,-0.08658211766780255,0.14482885599136353,-0.40904802083969116,-0.09544777213633893,0.11661159992218018,-0.3472745418548584,-0.10374689190686581
0.0,0.0,0.0,-0.06947410106658936,-0.07976573705673218,-0.05880137405563346,-0.08633196353912354,-0.22965669631958008,-0.06610800571013442,0.005435764789581299,-0.31309759616851807,-0.06406739599276534,0.08782178163528442,-0.3493010401725769,-0.060151836492309485,-0.059566617012023926,-0.4203903377056122,-0.028686598532090102,-0.0949515700340271,-0.5825645923614502,-0.046512710519323264,-0.11411315202713013,-0.685334712266922,-0.06700458622742644,-0.12505847215652466,-0.775936633348465,-0.08552155143786422,0.01801055669784546,-0.42753028869628906,-0.028866574756989394,0.016586899757385254,-0.6080009043216705,-0.03376392892766944,0.016817927360534668,-0.7067415416240692,-0.051927058614978705,0.020236611366271973,-0.7864886522293091,-0.06976889318991653,0.07764232158660889,-0.3927959203720093,-0.03946485243011466,0.10437142848968506,-0.5624245703220367,-0.07036494708825103,0.10820269584655762,-0.6612040996551514,-0.1123104567008113,0.1108173131942749,-0.7547391355037689,-0.1432400072293376,0.13572973012924194,-0.31706684827804565,-0.05490902683902732,0.16373282670974731,-0.44074469804763794,-0.08744230366517058,0.14572131633758545,-0.4119217097759247,-0.0978717679457759,0.118033766746521,-0.35032427310943604,-0.10711723066140166
0.0,0.0,0.0,-0.06864815950393677,-0.0796704888343811,-0.05926775112348537,-0.08524209260940552,-0.23103570938110352,-0.06688160374361019,0.007861733436584473,-0.3155716061592102,-0.0652471922298048,0.09217369556427002,-0.3505192995071411,-0.06180509104925136,-0.05944246053695679,-0.4203018546104431,-0.028280669074234766,-0.09489941596984863,-0.5831488370895386,-0.04578299372988681,-0.11397778987884521,-0.6862101554870605,-0.0659512720962141,-0.12471568584442139,-0.77694371342659,-0.08443806245523433,0.018110990524291992,-0.42754411697387695,-0.028313216935572427,0.016088485717773438,-0.6079397797584534,-0.03316213488179187,0.01581263542175293,-0.7065757215023041,-0.05118690356212596,0.01898014545440674,-0.7858314216136932,-0.06896878704029064,0.07818758487701416,-0.39282143115997314,-0.0388271912892435,0.1047210693359375,-0.5619041323661804,-0.0691841907759283,0.10815536975860596,-0.6600487232208252,-0.11012775376039485,0.1111190915107727,-0.7528262138366699,-0.1405366875191305,0.13639837503433228,-0.3170328736305237,-0.05437594949799518,0.1628817915916443,-0.44096219539642334,-0.08660810365873317,0.14463067054748535,-0.4107836186885834,-0.09649555310207347,0.11812865734100342,-0.3484278917312622,-0.10543636902767162
0.0,0.0,0.0,-0.0685586929321289,-0.07938647270202637,-0.05767494199051271,-0.08719807863235474,-0.2307060956954956,-0.06441197303308854,0.0036782026290893555,-0.3130773901939392,-0.06211389360203157,0.08806431293487549,-0.34763723611831665,-0.05790008363499055,-0.05736333131790161,-0.42191165685653687,-0.027359734673041203,-0.09372752904891968,-0.5831862092018127,-0.04541506004704843,-0.11338081955909729,-0.6860167682170868,-0.06566720214857469,-0.1242867112159729,-0.7767012119293213,-0.08381502089275727,0.020095884799957275,-0.4287104308605194,-0.027934038463968136,0.019176244735717773,-0.6096920371055603,-0.03298059609903703,0.01892489194869995,-0.7083270847797394,-0.04977831748499284,0.023350119590759277,-0.7887623608112335,-0.06625681874527345,0.07977122068405151,-0.39344334602355957,-0.03899582606925378,0.10586076974868774,-0.5637022256851196,-0.07022820172085176,0.1077812910079956,-0.6610612273216248,-0.11013692376388917,0.11068785190582275,-0.753790408372879,-0.13913441953434358,0.13756990432739258,-0.31640028953552246,-0.05491974708809266,0.1649501919746399,-0.4413926601409912,-0.08720744905247102,0.1447972059249878,-0.4113367795944214,-0.09610777852310548,0.11674344539642334,-0.34829074144363403,-0.10398959872497926
0.0,0.0,0.0,-0.06819802522659302,-0.07979089021682739,-0.060906322664365575,-0.08493733406066895,-0.23025810718536377,-0.06865304148827533,0.008579850196838379,-0.3125641942024231,-0.0663647819224451,0.09340900182723999,-0.3480210304260254,-0.061662720507726476,-0.05645585060119629,-0.4227448105812073,-0.030237751072988317,-0.09236204624176025,-0.5844940543174744,-0.04894890076552372,-0.11189466714859009,-0.6878271400928497,-0.06974371708069782,-0.12307551503181458,-0.7791024148464203,-0.08823725766573887,0.021260857582092285,-0.4290299713611603,-0.02967663294707279,0.02075427770614624,-0.6097129583358765,-0.03481006807719211,0.0208624005317688,-0.7074998915195465,-0.05184614471231441,0.024547278881072998,-0.7867948412895203,-0.06871226615344028,0.08080899715423584,-0.39381641149520874,-0.03996124303971271,0.10697001218795776,-0.5614057779312134,-0.07129416055117588,0.11000746488571167,-0.6594634652137756,-0.11173164284859638,0.11286985874176025,-0.7534925043582916,-0.1412612143817995,0.13891327381134033,-0.3162931203842163,-0.05543342790637951,0.16660279035568237,-0.44105568528175354,-0.08715060538683872,0.1474229097366333,-0.41054052114486694,-0.09577927178774814,0.11893242597579956,-0.3466595411300659,-0.10373043454323749
0.0,0.0,0.0,-0.06889116764068604,-0.07896292209625244,-0.060398350555004754,-0.08607733249664307,-0.23170596361160278,-0.06696282987624613,0.006919682025909424,-0.3162097930908203,-0.06351093118220774,0.0909079909324646,-0.3517642021179199,-0.057924146849217095,-0.05658382177352905,-0.4241087734699249,-0.029381903904976525,-0.09227412939071655,-0.5857933461666107,-0.04747193594604937,-0.11211544275283813,-0.6888464391231537,-0.06818716888457743,-0.12331056594848633,-0.7800512611865997,-0.08688218807012049,0.021679937839508057,-0.43056365847587585,-0.028967115181984582,0.02165532112121582,-0.611779659986496,-0.03338865851193873,0.022464871406555176,-0.7093639075756073,-0.050557832318844476,0.026857078075408936,-0.7885368466377258,-0.06771257435113398,0.0810394287109375,-0.39536237716674805,-0.03939037685424296,0.10786134004592896,-0.5647726655006409,-0.07049687122136561,0.11041414737701416,-0.6635802388191223,-0.1120419791820666,0.11240029335021973,-0.7588028609752655,-0.14261639033585993,0.13867491483688354,-0.3176591396331787,-0.05491178025633303,0.16625583171844482,-0.44200921058654785,-0.08742956732541529,0.14697188138961792,-0.4118207097053528,-0.0973400167110583,0.11769711971282959,-0.3489351272583008,-0.10629107718497721
0.0,0.0,0.0,-0.06908845901489258,-0.08055496215820312,-0.06059578284636302,-0.0857042670249939,-0.23460149765014648,-0.06663535013809962,0.008732914924621582,-0.3198755383491516,-0.062391760200412705,0.09398585557937622,-0.3545452952384949,-0.05534351840630336,-0.057523906230926514,-0.4273199439048767,-0.026425145939143135,-0.09332019090652466,-0.5888304114341736,-0.043585474044235184,-0.11324873566627502,-0.691767543554306,-0.06378593519345088,-0.12450766563415527,-0.7830744385719299,-0.08207965865746303,0.02052295207977295,-0.43230074644088745,-0.02526760138586326,0.020290017127990723,-0.6089570224285126,-0.02826846614495082,0.02085590362548828,-0.7033490240573883,-0.04370555132642551,0.025054872035980225,-0.78033047914505,-0.059601413458736374,0.07976585626602173,-0.3967542052268982,-0.0353665262462215,0.10542744398117065,-0.5663131177425385,-0.06622817590847774,0.10751968622207642,-0.6637099087238312,-0.10621918216362758,0.10926520824432373,-0.7584371268749237,-0.13533424809590144,0.13814198970794678,-0.3192675709724426,-0.050646296143682434,0.16551470756530762,-0.4448903501033783,-0.08249722644701762,0.1462354063987732,-0.41306573152542114,-0.09104829505101009,0.11697399616241455,-0.34818774461746216,-0.09885238334551616
